"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad",Descripción,"¿Dónde están las personas en necesidad?.lat","¿Dónde están las personas en necesidad?.lon","Dirección o referencias","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título de la iniciativa","Descripción detallada","Ubicación aproximada (si aplica).lat","Ubicación aproximada (si aplica).lon","Dirección o referencias","¿Es un ofrecimiento individual o de grupo?","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Título del producto o servicio","Descripción del producto o servicio","Clasificación del Producto o Servicio","Nombre de Fantasía/Marca","Razón Social de la Iniciativa","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Institución,"Título de la Iniciativa",Imagen,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Teléfono de contacto",Email,Link,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Titulo de la necesidad",Descripción,"Teléfono de contacto","Correo electrónico de contacto","Ubicación aproximada.lat","Ubicación aproximada.lon",Dirección,"Categorías relacionadas:","Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación",Título,Descripción,"Organización y/o persona que reporta","Teléfono de contacto","Email de Contacto","Página web y/o link a las redes sociales",Dirección,Ubicación.lat,Ubicación.lon,Imagen,"Tareas realizadas y pendientes sobre este posteo","Identificador Externo","Notas de Importación","Categorías relacionadas","¿La necesidad es de quién reporta o de un tercero?","¿Es una necesidad colectiva o individual?","Nombre y apellidos (de quien reporta)","Contacto (de quien reporta)",Foto,Video,"Estado del pedido. ¿Se ha ya resuelto?",Fuente,"Link a la fuente","¿Existe algún otro punto en el mapa que se relacione a este?","Acuerdo de consentimiento","Categorías relacionadas",Sector,"Foto / Volante","Video (opcional)","(Oferente) Nombre de la organización o persona referente","(Oferente) Email","(Oferente) Teléfono","(Oferente) Web, Twitter, Grupo Whatsapp, Telegram, y otras redes","(Oferente) Información adicional de la organización o áreas en las que requiere apoyo",Fuente,"Link a la fuente","Conexiones o colaboraciones","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona de contacto","Telefono de contacto","Correo electrónico","Web y Redes Sociales","Flyer o Imagen (opcional)","Ubicación aproximada.lat","Ubicación aproximada.lon","Dirección o referencias","Categorías relacionadas","Medidas de protección contra el Covid19","¿A qué otros puntos del mapa podríamos conectar este producto o servicio?",Fuente,"Link a la fuente","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","Persona a cargo","Acuerdo de Consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados","¿Está la necesidad resuelta?","Nombre de la persona o institución que reporta","Link o información adicional","Acuerdo de Consentimiento",Video,"Categorías relacionadas","Acuerdo de consentimiento","Inicio de vigencia de la iniciativa","Fin de vigencia de la iniciativa","ODS Relacionados"
649,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:11","2020-07-20 15:19:27","2020-07-09 23:13:11",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN LORENZO","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.242066,-57.582513,"ASUNCION - BOTANICO - SAN LORENZO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 613",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:10","2020-07-20 15:19:37","2020-07-09 23:13:10",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SANTA LUCIA","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.241482,-57.589279,"ASUNCION - BOTANICO - SANTA LUCIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 612",,,"Reporte ciudadano",,,,2020-07-20,2020-07-20,"ODS 2: Hambre cero,ODS 3: Salud y bienestar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:03",,"2020-07-09 23:13:03",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN ISIDRO","Puntos de higiene:1 - Alcance: 300 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.240192,-57.58566,"ASUNCION - BOTANICO - SAN ISIDRO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:03",,"2020-07-09 23:13:03",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL SAGRADA FAMILIA","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.241305,-57.587221,"ASUNCION - BOTANICO - SANTA LUCIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:13:02",,"2020-07-09 23:13:02",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN BLAS","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.241283,-57.584299,"ASUNCION - BOTANICO - SAN BLAS","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:59",,"2020-07-09 23:12:59",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR CAPILLA SAN FRANCISCO","Puntos de higiene:1 - Alcance: 250 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.232224,-57.575497,"ASUNCION - ZEBALLOS CUE - SAN FRANCISCO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:58",,"2020-07-09 23:12:58",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR LAS DOÑAS","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.230192,-57.576626,"ASUNCION - ZEBALLOS CUE - SAN FRANCISCO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:57",,"2020-07-09 23:12:57",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR  COMISION VECINAL SAN FRANCISCO","Puntos de higiene:1 - Alcance: 140 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.232222,-57.575278,"ASUNCION - ZEBALLOS CUE - SAN FRANCISCO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 593",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:56",,"2020-07-09 23:12:56",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR PECECITO","Puntos de higiene:1 - Alcance: 350 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.230186,-57.578357,"ASUNCION - ZEBALLOS CUE - SAN FRANCISCO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:55",,"2020-07-09 23:12:55",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL LA UNION","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.231396,-57.56487,"ASUNCION - ZEBALLOS CUE - LAS COLINAS","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 588",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:51",,"2020-07-09 23:12:51",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL SAN MIGUEL I","Puntos de higiene:1 - Alcance: 250 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.25741,-57.601639,"ASUNCION - TABLADA - BLANCO CUE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:51",,"2020-07-09 23:12:51",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL SAN RAFAEL","Puntos de higiene:1 - Alcance: 170 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.258133,-57.600844,"ASUNCION - TABLADA - BLANCO CUE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 581",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:50",,"2020-07-09 23:12:50",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA N°6039 PRIV. SUB SANTA CRUZ - ENTREGAN KITS DE ALIMENTOS CADA 10 O 15 DIAS","Puntos de higiene:1 - Alcance: 334 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.268478,-57.605456,"ASUNCION - TABLADA - SANTA CRUZ","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:48",,"2020-07-09 23:12:48",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL SAN JUAN","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.266736,-57.603329,"ASUNCION - TABLADA - SANTA CRUZ","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:47",,"2020-07-09 23:12:47",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR JAGUATA OLLA","Puntos de higiene:1 - Alcance: 120 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.266333,-57.60877,"ASUNCION - BANCO SAN MIGUEL - SAN AGUSTIN","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 568",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:47",,"2020-07-09 23:12:47",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR LA ESPERANZA","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.266281,-57.607674,"ASUNCION - TABLADA - SANTA CRUZ","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:46",,"2020-07-09 23:12:46",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN MIGUEL GUERRERO I","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.264794,-57.636436,"ASUNCION - BANCO SAN MIGUEL - SAN MIGUEL GUERRERO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:46",,"2020-07-09 23:12:46",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR CAACUPEMI II","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.261166,-57.613426,"ASUNCION - BANCO SAN MIGUEL - SAN MIGUEL GUERRERO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 23:12:45",,"2020-07-09 23:12:45",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR MITÃ RÓGA","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.261775,-57.601799,"ASUNCION - TABLADA - LA CANDELARIA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:44:28","2020-07-21 16:26:50","2020-07-09 22:44:28",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN BLAS","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.",-25.241283,-57.584299,"ASUNCION - BOTANICO - SAN BLAS","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat)  | 0984 943 601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:59",,"2020-07-09 22:38:59",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR ALMUERZO SOLIDARIO-REF. PABLO PEREIRA","Puntos de higiene:1 - Alcance: 300 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.252986,-57.588656,"ASUNCION - SANTA ROSA - ZONA VIP","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 640",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:57",,"2020-07-09 22:38:57",,,,,,,,,,,,,,"RED - HPHPY - ESCUELA BÁSICA N° 322 PROR. SILVIA MIRANDA DE CUETO- ENTREGAN KITS DE ALIMENTOS CADA 12 o15 DIAS","Puntos de higiene:1 - Alcance: 260 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.254311,-57.587331,"ASUNCION - VIRGEN DE FATIMA - SAN JORGE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:55",,"2020-07-09 22:38:55",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR SAN ROQUE","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.248033,-57.590402,"ASUNCION - BAÑADO CARA CARA - SAN ROQUE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 638",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:54",,"2020-07-09 22:38:54",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR TEODORA VALENZUELA","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.245321,-57.590211,"ASUNCION - BOTANICO - SAN CARLOS","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:52",,"2020-07-09 22:38:52",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR VIÑAS","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.238447,-57.588203,"ASUNCION - VIÑAS CUE - VIÑAS CUE RIO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:51",,"2020-07-09 22:38:51",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR ZONA VIP","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.253162,-57.59201,"ASUNCION - VIRGEN DE FATIMA - CERRITO CARA CARA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:49",,"2020-07-09 22:38:49",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR CANCHITA LA BOMBONERA","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.250507,-57.591791,"ASUNCION - SANTA ROSA - SANTA ROSA","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:47",,"2020-07-09 22:38:47",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR NUEVA ESPERANZA I-NORMA DUARTE","Puntos de higiene:1 - Alcance: 150 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.251487,-57.593054,"ASUNCION - SANTA ROSA - SAN JORGE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:45",,"2020-07-09 22:38:45",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR COMISION VECINAL SAN JORGE","Puntos de higiene:1 - Alcance: 100 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.251684,-57.594576,"ASUNCION - SANTA ROSA - SAN JORGE","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 631",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,"Ofrecimientos de ayuda y otras iniciativas ciudadanas",published,"2020-07-09 22:38:44",,"2020-07-09 22:38:44",,,,,,,,,,,,,,"RED - HPHPY - OLLA POPULAR DE LA GENTE PARA LA GENTE","Puntos de higiene:1 - Alcance: 200 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones de la sociedad civil.",-25.249693,-57.595343,"ASUNCION - BAÑADO CARA CARA - SAN CAYETANO","Somos una organización o grupo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sociedad Civil",,https://youtu.be/UDdpU7NJsEY,"Red de apoyo a asentamientos",,"Olga Caballero (TECHO) | 0981 256 677
Melissa Cartasso (Hábitat para la Humanidad)  | 0984 943 630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
